SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-18-2018,Single Family Residential,1122 204th Pl SW,Lynnwood,WA,98036,595000,4,2.5,Logan Park,2024,4791,2004,,294,21,Sold,,,https://www.redfin.com/WA/Lynnwood/1122-204th-Pl-SW-98036/home/2910419,NWMLS,1281474,N,Y,47.8124106,-122.2486452
PAST SALE,May-18-2018,Single Family Residential,2610 146th Pl SW,Lynnwood,WA,98087,527000,4,3.0,Lake Stickney,2006,6098,1999,,263,,Sold,,,https://www.redfin.com/WA/Lynnwood/2610-146th-Pl-SW-98087/home/2866329,NWMLS,1266323,N,Y,47.8654829,-122.2690603
PAST SALE,May-18-2018,Single Family Residential,21016 46th Pl W #9,Lynnwood,WA,98036,770908,5,3.5,Lynnwood,3376,7906,2018,,228,,Sold,,,https://www.redfin.com/WA/Lynnwood/21016-46th-Pl-W-98036/unit-9/home/175915934,NWMLS,1220802,N,Y,47.8079052,-122.2955088
PAST SALE,May-18-2018,Single Family Residential,816 180th St SW,Lynnwood,WA,98037,600000,4,2.5,Martha Lake,2419,4704,2003,,248,20,Sold,,,https://www.redfin.com/WA/Lynnwood/816-180th-St-SW-98037/home/2896503,NWMLS,1266213,N,Y,47.8349581,-122.2445647
PAST SALE,May-18-2018,Single Family Residential,18818 43rd Ave W,Lynnwood,WA,98036,550000,4,2.0,Lynnwood,1440,8276,1960,,382,,Sold,,,https://www.redfin.com/WA/Lynnwood/18818-43rd-Ave-W-98036/home/2671540,NWMLS,1273017,N,Y,47.8277221,-122.2916742
PAST SALE,,Single Family Residential,4124 Fieldstone Dr,Lynnwood,WA,98037,410000,3,2.5,,1708,4356,1996,,240,,,,,https://www.redfin.com/WA/Lynnwood/4124-Fieldstone-Dr-98037/home/2847503,,,N,Y,47.846639,-122.28965
PAST SALE,May-21-2018,Single Family Residential,18404 61st Pl W,Lynnwood,WA,98037,475000,5,2.0,Lynndale Park,2270,8712,1973,,209,,Sold,,,https://www.redfin.com/WA/Lynnwood/18404-61st-Pl-W-98037/home/2715733,NWMLS,1269846,N,Y,47.8324581,-122.3162453
PAST SALE,,Single Family Residential,626 144th St SW,Lynnwood,WA,98087,590000,8,4.0,,2867,6970,2004,,206,,,,,https://www.redfin.com/WA/Lynnwood/626-144th-St-SW-98087/home/2921700,,,N,Y,47.8672775,-122.2428006
PAST SALE,May-21-2018,Single Family Residential,0 RES52517 Undisclosed,Lynnwood,WA,98087,590000,6,3.0,Lynnwood,2392,6970,2004,,247,35,Sold,,,https://www.redfin.com/WA/Lynnwood/0-RES52517-Undisclosed-98087/home/114062654,NWMLS,1134324,N,Y,47.867436,-122.244974
PAST SALE,May-21-2018,Single Family Residential,1407 149th St SW,Lynnwood,WA,98087,403000,3,1.0,Alderwood,1536,10454,1969,,262,,Sold,,,https://www.redfin.com/WA/Lynnwood/1407-149th-St-SW-98087/home/2654503,NWMLS,1277371,N,Y,47.8632586,-122.2524538
