SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-12-2019,Single Family Residential,110 6th Ave NE,Issaquah,WA,98027,680000,4,2.5,Issaquah,1800,9583,1982,,378,,Sold,,,https://www.redfin.com/WA/Issaquah/110-6th-Ave-NE-98027/home/420688,NWMLS,1475975,N,Y,47.53091,-122.0254358
PAST SALE,July-12-2019,Single Family Residential,2405 28th Pl NE,Issaquah,WA,98029,782000,4,2.5,Issaquah Highlands,1830,2856,2005,,427,78,Sold,,,https://www.redfin.com/WA/Issaquah/2405-28th-Pl-NE-98029/home/2076822,NWMLS,1465201,N,Y,47.5524466,-121.996088
PAST SALE,July-15-2019,Single Family Residential,873 SE Cougar Mountain Ln NW,Issaquah,WA,98027,1099000,4,4.0,Talus,4510,5750,2007,,244,87,Sold,,,https://www.redfin.com/WA/ISSAQUAH/873-COUGAR-MOUNTAIN-LN-NW-98027/home/12303058,NWMLS,1466832,N,Y,47.540847,-122.073396
PAST SALE,July-15-2019,Single Family Residential,24829 SE 38th St,Sammamish,WA,98029,770000,3,2.5,Klahanie,2050,5059,1989,,376,,Sold,,,https://www.redfin.com/WA/Issaquah/24829-SE-38th-St-98029/home/437837,NWMLS,1459013,N,Y,47.5737338,-122.0103642
PAST SALE,July-15-2019,Single Family Residential,1784 12th Ave NE,Issaquah,WA,98029,905000,3,2.5,Issaquah Highlands,2190,4950,2003,,413,78,Sold,,,https://www.redfin.com/WA/Issaquah/1784-12th-Ave-NE-98029/home/466535,NWMLS,1466504,N,Y,47.5463876,-122.0134985
PAST SALE,July-15-2019,Single Family Residential,550 NW Datewood Dr,Issaquah,WA,98027,949950,4,2.5,Issaquah,2430,9617,1994,,391,17,Sold,,,https://www.redfin.com/WA/Issaquah/550-NW-Datewood-Dr-98027/home/421532,NWMLS,1472262,N,Y,47.5356221,-122.0502393
PAST SALE,July-15-2019,Single Family Residential,1478 29th Pl NE,Issaquah,WA,98029,1040000,4,2.5,Issaquah Highlands,3084,3485,2007,,337,78,Sold,,,https://www.redfin.com/WA/Issaquah/1478-29th-Pl-NE-98029/home/8188426,NWMLS,1467886,N,Y,47.5414134,-121.9935745
PAST SALE,July-15-2019,Single Family Residential,22314 SE 43rd (Lot 6) Pl,Issaquah,WA,98029,886000,4,3.0,Issaquah,2474,3083,2019,,358,115,Sold,,,https://www.redfin.com/WA/Issaquah/22314-SE-43rd-Way-98029/home/160693523,NWMLS,1424302,N,Y,47.5673237,-122.0417576
PAST SALE,July-17-2019,Single Family Residential,24841 SE 38th St,Sammamish,WA,98029,845000,4,2.5,Klahanie,2230,4558,1989,,379,50,Sold,,,https://www.redfin.com/WA/Issaquah/24841-SE-38th-St-98029/home/437519,NWMLS,1468198,N,Y,47.5736463,-122.0099599
PAST SALE,July-17-2019,Single Family Residential,380 Dorado Dr NW,Issaquah,WA,98027,620000,3,2.0,Squak Mountain,1690,11859,1975,,367,,Sold,,,https://www.redfin.com/WA/Issaquah/380-Dorado-Dr-NW-98027/home/421552,NWMLS,1450230,N,Y,47.5334277,-122.0500939
