SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,December-10-2021,Single Family Residential,12714 NE 138th St,Kirkland,WA,98034,925000,3,2.0,Kingsgate,1610,8625,1973,,575,,Sold,,,https://www.redfin.com/WA/Kirkland/12714-NE-138th-St-98034/home/455859,NWMLS,1865393,N,Y,47.7238562,-122.1706349
PAST SALE,December-10-2021,Single Family Residential,10210 117th Pl NE,Kirkland,WA,98033,1300000,3,2.5,Highlands,2240,8621,1982,,580,,Sold,,,https://www.redfin.com/WA/Kirkland/10210-117th-Pl-NE-98033/home/461977,NWMLS,1861039,N,Y,47.6916767,-122.1842225
PAST SALE,December-10-2021,Single Family Residential,8411 NE 141st St,Kirkland,WA,98034,1775000,4,2.5,Finn Hill,3748,13732,1993,,474,,Sold,,,https://www.redfin.com/WA/Kirkland/8411-NE-141st-St-98034/home/147021614,NWMLS,1861872,N,Y,47.727307,-122.228763
PAST SALE,December-10-2021,Single Family Residential,14455 119th Pl NE,Kirkland,WA,98034,1231000,4,2.0,Kingsgate,1700,10780,1966,,724,45,Sold,,,https://www.redfin.com/WA/Kirkland/14455-119th-Pl-NE-98034/home/452658,NWMLS,1861670,Y,Y,47.7328392,-122.1819156
PAST SALE,December-10-2021,Single Family Residential,7228 NE 127th St,Kirkland,WA,98034,2330000,5,4.5,Juanita,3773,14160,2021,,618,83,Sold,,,https://www.redfin.com/WA/Kirkland/7228-NE-127th-St-98034/home/171921394,NWMLS,1856967,N,Y,47.7151127,-122.2427487
PAST SALE,December-10-2021,Single Family Residential,228 19th Ave,Kirkland,WA,98033,1870000,4,2.0,East Of Market,2290,9500,1964,,817,,Sold,,,https://www.redfin.com/WA/Kirkland/228-19th-Ave-98033/home/464385,NWMLS,1866681,N,Y,47.6916382,-122.205496
PAST SALE,December-10-2021,Single Family Residential,9002 NE 127th Pl,Kirkland,WA,98034,1550000,3,2.5,Finn Hill,2980,4659,2014,,520,46,Sold,,,https://www.redfin.com/WA/Kirkland/9002-NE-127th-Pl-98034/home/22681808,NWMLS,1831845,N,Y,47.7148992,-122.2213697
PAST SALE,December-10-2021,Single Family Residential,13333 121st Ave NE,Kirkland,WA,98034,866000,3,2.5,Kingsgate,1620,8500,1969,,535,,Sold,,,https://www.redfin.com/WA/Kirkland/13333-121st-Ave-NE-98034/home/456324,NWMLS,1862788,Y,Y,47.7201732,-122.1792484
PAST SALE,December-10-2021,Single Family Residential,8442 NE 137th St,Kirkland,WA,98034,1035000,3,2.0,Finn Hill,1900,10207,1962,,545,,Sold,,,https://www.redfin.com/WA/Kirkland/8442-NE-137th-St-98034/home/278484,NWMLS,1860211,N,Y,47.7230583,-122.2274732
PAST SALE,December-13-2021,Single Family Residential,14101 108th Ave NE,Kirkland,WA,98034,1370000,4,2.5,Juanita,2100,7210,1971,,652,,Sold,,,https://www.redfin.com/WA/Kirkland/14101-108th-Ave-NE-98034/home/457910,NWMLS,1855315,N,Y,47.727871,-122.1973621
PAST SALE,December-13-2021,Single Family Residential,9718 NE 124th St,Kirkland,WA,98034,876000,3,1.5,Juanita,980,7245,1971,,894,,Sold,,,https://www.redfin.com/WA/Kirkland/9718-NE-124th-St-98034/home/278984,NWMLS,1861074,N,Y,47.7114822,-122.2116296
PAST SALE,December-13-2021,Single Family Residential,12047 NE 75th St,Kirkland,WA,98033,2000000,5,3.0,Rose Hill,2219,15191,1967,,901,,Sold,,,https://www.redfin.com/WA/Kirkland/12047-NE-75th-St-98033/home/517379,NWMLS,1865500,N,Y,47.6710949,-122.1782575
PAST SALE,December-13-2021,Single Family Residential,11402 NE 94th St,Kirkland,WA,98033,2000000,4,2.5,Highlands,2750,8557,1918,,727,,Sold,,,https://www.redfin.com/WA/Kirkland/11402-NE-94th-St-98033/home/460889,NWMLS,1852596,N,Y,47.6851758,-122.1879858
