ADDRESS,URL,SOLD DATE,SOLD DATE MONTH,ZIP OR POSTAL CODE,YEAR BUILT,$/SQUARE FEET,$/SQUARE FEET Adjusted
741 Lingering Pine Dr NW,https://www.redfin.com/WA/Issaquah/741-Lingering-Pine-Dr-NW-98027/home/2115767,October-31-2017,October-2017,98027,2006,243,259
530 Timber Creek Dr NW,https://www.redfin.com/WA/Issaquah/530-Timber-Creek-Dr-NW-98027/home/18661381,November-1-2017,November-2017,98027,2008,292,306
4034 239th Pl SE,https://www.redfin.com/WA/Issaquah/4034-239th-Pl-SE-98029/home/438040,November-1-2017,November-2017,98029,1988,330,364
1314 Pine Crest Cir NE,https://www.redfin.com/WA/Issaquah/1314-Pine-Crest-Cir-NE-98029/home/55551344,November-2-2017,November-2017,98029,2015,338,345
4811 229th Ave SE Lot 1,https://www.redfin.com/WA/Issaquah/4811-229th-Ave-SE-98029/unit-1/home/114015509,November-3-2017,November-2017,98029,2017,329,334
4606 247th Pl SE,https://www.redfin.com/WA/Issaquah/4606-247th-Pl-SE-98029/home/438911,November-3-2017,November-2017,98029,1988,416,450
18203 NW Montreux Dr,https://www.redfin.com/WA/Issaquah/18203-NW-Montreux-Dr-98027/home/418683,November-3-2017,November-2017,98027,1995,345,372
485 SE Andrews St,https://www.redfin.com/WA/Issaquah/485-SE-Andrews-St-98027/home/420726,November-7-2017,November-2017,98027,1949,343,416
851 3rd Ave NE,https://www.redfin.com/WA/Issaquah/851-3rd-Ave-NE-98029/home/22713620,November-8-2017,November-2017,98029,2012,410,420
1561 NE Iris St,https://www.redfin.com/WA/Issaquah/1561-NE-Iris-St-98029/home/468350,November-9-2017,November-2017,98029,1999,425,448
4104 181st Ave SE,https://www.redfin.com/WA/Bellevue/4104-181st-Ave-SE-98008/home/326396,November-9-2017,November-2017,98008,1979,445,488
2249 NW Stoney Creek Dr,https://www.redfin.com/WA/Issaquah/2249-NW-Stoney-Creek-Dr-98027/home/22415747,November-13-2017,November-2017,98027,2015,355,362
18409 NW Montreux Dr,https://www.redfin.com/WA/Issaquah/18409-NW-Montreux-Dr-98027/home/418395,November-13-2017,November-2017,98027,1994,360,388
11301 186th Ave SE,https://www.redfin.com/WA/Issaquah/11301-186th-Ave-SE-98027/home/409686,November-14-2017,November-2017,98027,1987,420,455
2551 NE Kensington Ct,https://www.redfin.com/WA/Issaquah/2551-NE-Kensington-Ct-98029/home/12448549,November-14-2017,November-2017,98029,2006,515,531
15617 258th Pl SE,https://www.redfin.com/WA/Issaquah/15617-258th-Pl-SE-98027/home/425468,November-15-2017,November-2017,98027,1993,298,327
3525 252 Pl SE,https://www.redfin.com/WA/Issaquah/3525-252nd-Pl-SE-98029/home/438113,November-15-2017,November-2017,98029,1989,387,420
4604 241st Ave SE,https://www.redfin.com/WA/Issaquah/4604-241st-Ave-SE-98029/home/439477,November-15-2017,November-2017,98075,1987,313,348
22833 SE 56th St,https://www.redfin.com/WA/Issaquah/22833-SE-56th-St-98029/home/266966,November-15-2017,November-2017,98029,1974,292,340
975 Mountain Park Blvd SW,https://www.redfin.com/WA/Issaquah/975-Mt-Park-Blvd-SW-98027/home/422083,November-16-2017,November-2017,98027,1961,355,416
19805 SE 95th St,https://www.redfin.com/WA/Issaquah/19805-SE-95th-St-98027/home/419014,November-16-2017,November-2017,98027,1990,242,274
4562 240th (Lot 30) Pl SE,https://www.redfin.com/WA/Issaquah/4562-240th-Pl-SE-98029/home/106725547,November-16-2017,November-2017,98029,2017,309,314
1154 Laurel Ct,https://www.redfin.com/WA/Issaquah/1154-NE-Laurel-Ct-98029/home/468257,November-17-2017,November-2017,98029,2000,409,431
18607 NW Cervenia Ct,https://www.redfin.com/WA/Issaquah/18607-NW-Cervinia-Ct-98027/home/418400,November-17-2017,November-2017,98027,1996,307,333
4845 229th Ave SE Lot 3,https://www.redfin.com/WA/Issaquah/4845-229th-Ave-SE-98029/unit-3/home/114015823,November-17-2017,November-2017,98029,2017,311,316
15843 266th Ave SE,https://www.redfin.com/WA/Issaquah/15843-266th-Ave-SE-98027/home/425413,November-17-2017,November-2017,98027,1994,331,359
698 Summerhill Ridge Dr NW,https://www.redfin.com/WA/Issaquah/698-Summerhill-Ridge-Dr-NW-98027/home/12303049,November-20-2017,November-2017,98027,2007,262,277
1961 25th Ave NE,https://www.redfin.com/WA/Issaquah/1961-25th-Ave-NE-98029/home/2089890,November-20-2017,November-2017,98029,2005,543,560
15128 Cedar Grove Rd SE,https://www.redfin.com/WA/Issaquah/15128-Cedar-Grove-Rd-SE-98027/home/424348,November-21-2017,November-2017,98027,1968,267,321
23954 SE 45th (Lot 34) Ter,https://www.redfin.com/WA/Issaquah/23954-SE-45th-Ter-98029/home/106725578,November-21-2017,November-2017,98029,2016,368,374
1080 Ridgewood Cir SW,https://www.redfin.com/WA/Issaquah/1080-Ridgewood-Cir-SW-98027/home/420197,November-22-2017,November-2017,98027,1986,369,405
25228 SE Mirrormont Way,https://www.redfin.com/WA/Issaquah/25228-SE-Mirrormont-Way-98027/home/425383,November-22-2017,November-2017,98027,1977,220,265
22714 SE 49th Pl,https://www.redfin.com/WA/Issaquah/22714-SE-49th-Pl-98029/home/8189817,November-27-2017,November-2017,98029,2006,304,320
1641 NE Falls Dr,https://www.redfin.com/WA/Issaquah/1641-NE-Falls-Dr-98029/home/44653912,November-27-2017,November-2017,98029,2013,415,424
14528 274th Ave SE,https://www.redfin.com/WA/Issaquah/14528-274th-Ave-SE-98027/home/425153,November-27-2017,November-2017,98027,1974,202,250
25410 SE 42nd St,https://www.redfin.com/WA/Issaquah/25410-SE-42nd-St-98029/home/439878,November-27-2017,November-2017,98029,1991,390,421
23008 SE 48th St,https://www.redfin.com/WA/Sammamish/23008-SE-48th-St-98075/home/268714,November-28-2017,November-2017,98075,1978,494,538
19610 290th Ave SE,https://www.redfin.com/WA/Maple-Valley/19610-290th-Ave-SE-98038/home/375161,November-28-2017,November-2017,98038,1991,167,198
8512 Preston Fall City Rd,https://www.redfin.com/WA/Issaquah/8512-Preston-Fall-City-Rd-98027/home/143996480,November-28-2017,November-2017,98027,1903,313,432
27403 SE 163rd Pl,https://www.redfin.com/WA/Issaquah/27403-SE-163rd-Pl-98027/home/424855,November-29-2017,November-2017,98027,1967,194,249
5545 NW Konigs Ct,https://www.redfin.com/WA/Issaquah/5545-NW-Konigs-Ct-98027/home/418429,November-29-2017,November-2017,98027,1992,264,294
12337 210th Pl SE,https://www.redfin.com/WA/Issaquah/12337-210th-Pl-SE-98027/home/419745,November-29-2017,November-2017,98027,1978,230,274
5226 NW Village Park Dr,https://www.redfin.com/WA/Issaquah/5226-NW-Village-Park-Dr-98027/home/419506,November-29-2017,November-2017,98027,1997,401,426
2503 20th Ave NE,https://www.redfin.com/WA/Issaquah/2503-20th-Ave-NE-98029/home/12448629,November-30-2017,November-2017,98029,2006,361,377
26515 SE 172nd St,https://www.redfin.com/WA/Issaquah/26515-SE-172nd-St-98027/home/424770,November-30-2017,November-2017,98027,2010,307,319
4217 243rd Ave SE,https://www.redfin.com/WA/Issaquah/4217-243rd-Ave-SE-98029/home/438574,November-30-2017,November-2017,98029,1987,455,490
12220 Upper Preston Rd SE,https://www.redfin.com/WA/Issaquah/12220-Upper-Preston-Rd-SE-98027/home/467104,November-30-2017,November-2017,98027,1966,432,488
4642 238th (Lot 7) Dr SE,https://www.redfin.com/WA/Issaquah/4642-238th-Dr-SE-98029/home/106725315,November-30-2017,November-2017,98029,2015,339,346
18289 NW Marseille Ct,https://www.redfin.com/WA/Issaquah/18289-NW-Marseille-Ct-98027/home/418367,November-30-2017,November-2017,98027,1994,377,405
1170 Sunrise Pl SE,https://www.redfin.com/WA/Issaquah/1170-Sunrise-Pl-SE-98027/home/420722,December-4-2017,December-2017,98027,2000,276,298
24847 SE 38th St,https://www.redfin.com/WA/Issaquah/24847-SE-38th-St-98029/home/437520,December-5-2017,December-2017,98029,1989,407,440
23919 SE 45th (Lot 19) Pl,https://www.redfin.com/WA/Issaquah/23919-SE-45th-Pl-98029/home/106725718,December-7-2017,December-2017,98029,2016,317,323
25425 SE Tiger Mountain Rd,https://www.redfin.com/WA/Issaquah/25425-Tiger-Mountain-Rd-SE-98027/home/424950,December-8-2017,December-2017,98027,1978,330,374
25043 SE Mirrormont Blvd,https://www.redfin.com/WA/Issaquah/25043-SE-Mirrormont-Blvd-98027/home/424371,December-12-2017,December-2017,98027,1992,227,257
1789 24th Ave NE,https://www.redfin.com/WA/Issaquah/1789-24th-Ave-NE-98029/home/465645,December-12-2017,December-2017,98029,2003,367,386
475 Mt Hood Dr SW,https://www.redfin.com/WA/Issaquah/475-Mt-Hood-Dr-SW-98027/home/420382,December-12-2017,December-2017,98027,1963,277,336
831 Lingering Pine Dr NW,https://www.redfin.com/WA/Issaquah/831-Lingering-Pine-Dr-NW-98027/home/2115764,December-13-2017,December-2017,98027,2006,229,245
23911 SE 45th (Lot 18) Pl,https://www.redfin.com/WA/Issaquah/23911-SE-45th-Pl-98029/home/106725338,December-13-2017,December-2017,98029,2016,330,336
23330 SE 52nd St,https://www.redfin.com/WA/Issaquah/23330-SE-52nd-St-98029/home/267386,December-13-2017,December-2017,98029,2003,321,340
23817 SE 45th (Lot 14) Pl,https://www.redfin.com/WA/Issaquah/23817-SE-45th-Pl-98029/home/106725822,December-14-2017,December-2017,98029,2015,339,346
26611 SE 152nd St,https://www.redfin.com/WA/Issaquah/26611-SE-152nd-St-98027/home/424548,December-14-2017,December-2017,98027,1999,273,296
4310 252nd Pl SE,https://www.redfin.com/WA/Issaquah/4310-252nd-Pl-SE-98029/home/437255,December-15-2017,December-2017,98029,1996,455,481
4568 240th (Lot 29) Pl SE,https://www.redfin.com/WA/Issaquah/4568-240th-Pl-SE-98029/home/106725442,December-18-2017,December-2017,98029,2016,371,377
2710 NW Pine Cone Dr,https://www.redfin.com/WA/Issaquah/2710-NW-Pine-Cone-Dr-98027/home/421804,December-18-2017,December-2017,98027,1999,265,288
2840 NE Daphne St,https://www.redfin.com/WA/Issaquah/2840-NE-Daphne-St-98029/home/2115452,December-18-2017,December-2017,98029,2006,396,412
580 Mt Index Pl SW,https://www.redfin.com/WA/Issaquah/580-Mt-Index-Pl-SW-98027/home/420646,December-18-2017,December-2017,98027,1959,309,372
1887 12th Ave NE,https://www.redfin.com/WA/Issaquah/1887-12th-Ave-NE-98029/unit-10/home/25126,December-18-2017,December-2017,98029,2002,347,367
16536 252 Ave SE,https://www.redfin.com/WA/Issaquah/16536-252nd-Ave-SE-98027/home/22493558,December-19-2017,December-2017,98027,2016,306,312
480 SE Darst St,https://www.redfin.com/WA/Issaquah/480-SE-Darst-St-98027/home/12466027,December-19-2017,December-2017,98027,2008,289,303
13205 Issaquah Hobart Rd SE,https://www.redfin.com/WA/Issaquah/13205-Issaquah-Hobart-Rd-SE-98027/home/422221,December-20-2017,December-2017,98027,1965,254,311
1481 NE Iris St,https://www.redfin.com/WA/Issaquah/1481-NE-Iris-St-98029/home/467576,December-20-2017,December-2017,98029,1999,477,500
4829 229th Ave SE Lot 2,https://www.redfin.com/WA/Issaquah/4829-229th-Ave-SE-98029/unit-2/home/114015825,December-21-2017,December-2017,98029,2017,327,332
6805 277 Way SE,https://www.redfin.com/WA/Issaquah/6805-277th-Way-SE-98027/home/466247,December-22-2017,December-2017,98027,1979,251,294
24715 SE Mirrormont Pl,https://www.redfin.com/WA/Issaquah/24715-SE-Mirrormont-Pl-98027/home/424387,December-22-2017,December-2017,98027,1981,239,280
15108 238th Ave SE,https://www.redfin.com/WA/Issaquah/15108-238th-Ave-SE-98027/home/423775,December-22-2017,December-2017,98027,1985,205,242
2260 NW Fall Line Ln,https://www.redfin.com/WA/Issaquah/2260-NW-Fall-Line-Ln-98027/home/22717744,December-27-2017,December-2017,98027,2013,344,353
3924 240 Pl SE,https://www.redfin.com/WA/Issaquah/3924-240th-Pl-SE-98029/home/438612,December-27-2017,December-2017,98029,1989,329,362
418 6th (Lot 50) Ln NE,https://www.redfin.com/WA/Issaquah/418-6th-Ln-NE-98029/home/143056032,December-29-2017,December-2017,98027,2017,399,404
422 6th (Lot 51) Ln NE,https://www.redfin.com/WA/Issaquah/422-6th-Ln-NE-98029/home/143040670,December-29-2017,December-2017,98027,2017,450,455
24003 SE 103rd Pl,https://www.redfin.com/WA/Issaquah/24003-SE-103rd-Pl-98027/home/422194,December-29-2017,December-2017,98027,1930,267,359
4629 225th Ave SE,https://www.redfin.com/WA/Sammamish/4629-225th-Ave-SE-98075/home/266976,December-29-2017,December-2017,98075,1990,323,355
26141 SE 39th Ct,https://www.redfin.com/WA/Issaquah/26141-SE-39th-Ct-98029/home/438653,December-29-2017,December-2017,98029,1990,349,381
24311 SE 42nd Pl,https://www.redfin.com/WA/Issaquah/24311-SE-42nd-Pl-98029/home/439722,December-29-2017,December-2017,98029,1987,425,460
412 6th Ln NE,https://www.redfin.com/WA/Issaquah/412-6th-Ln-NE-98029/home/143056087,January-2-2018,January-2018,98029,2017,432,437
18725 SE 43rd St,https://www.redfin.com/WA/Issaquah/18725-SE-43rd-St-98027/home/327225,January-9-2018,January-2018,98027,1978,419,463
3553 253Rd Ct SE,https://www.redfin.com/WA/Issaquah/3553-253rd-Ct-SE-98029/home/439766,January-9-2018,January-2018,98029,1989,292,325
871 Bear Ridge Dr NW,https://www.redfin.com/WA/Issaquah/871-Bear-Ridge-Dr-NW-98027/home/2063821,January-10-2018,January-2018,98027,2004,249,267
3526 239th Ave SE,https://www.redfin.com/WA/Issaquah/3526-239th-Ave-SE-98029/home/438178,January-16-2018,January-2018,98029,1979,280,323
13207 230th Ave SE,https://www.redfin.com/WA/Issaquah/13207-230th-Ave-SE-98027/home/422240,January-17-2018,January-2018,98027,1999,229,252
11102 Upper Preston Rd SE,https://www.redfin.com/WA/Issaquah/11102-Upper-Preston-Rd-SE-98027/home/468151,January-18-2018,January-2018,98027,2010,294,306
1106 Lewis Ln SE,https://www.redfin.com/WA/Issaquah/1106-Lewis-Ln-SE-98027/home/420700,January-18-2018,January-2018,98027,1970,322,374
1009 Front St S,https://www.redfin.com/WA/Issaquah/1009-Front-St-S-98027/home/109660982,January-19-2018,January-2018,98027,2017,342,347
18707 SE 65th Pl,https://www.redfin.com/WA/Issaquah/18707-SE-65th-Pl-98027/home/22681423,January-19-2018,January-2018,98027,2017,434,439
1570 Wildwood Blvd SW,https://www.redfin.com/WA/Issaquah/1570-Wildwood-Blvd-SW-98027/home/421343,January-22-2018,January-2018,98027,1976,377,423
23946 SE 45th (Lot 36) Ter,https://www.redfin.com/WA/Issaquah/23946-SE-45th-Ter-98029/home/106725530,January-23-2018,January-2018,98029,2017,297,302
11419 206th Pl SE,https://www.redfin.com/WA/Issaquah/11419-206th-Pl-SE-98027/home/419883,January-24-2018,January-2018,98027,1995,333,360
11736 188th Ave SE,https://www.redfin.com/WA/Issaquah/11736-188th-Ave-SE-98027/home/409711,January-24-2018,January-2018,98027,1970,330,382
2162 NE Nelson Ln,https://www.redfin.com/WA/Issaquah/2162-NE-Nelson-Ln-98029/home/12448566,January-25-2018,January-2018,98029,2006,396,412
19801 SE 123rd St,https://www.redfin.com/WA/Issaquah/19801-SE-123rd-St-98027/home/420074,January-25-2018,January-2018,98027,1963,334,393
26614 SE 168th St,https://www.redfin.com/WA/Issaquah/26614-SE-168th-St-98027/home/425372,January-25-2018,January-2018,98027,1961,140,201
2134 NE Morgan Ln,https://www.redfin.com/WA/Issaquah/2134-NE-Morgan-Ln-98029/home/8188447,January-26-2018,January-2018,98029,2007,305,320
23916 SE 45th (Lot 39) Ter,https://www.redfin.com/WA/Issaquah/23916-SE-45th-Ter-98029/home/106725706,January-26-2018,January-2018,98029,2017,299,304
297 NE Denny Way,https://www.redfin.com/WA/Issaquah/297-NE-Denny-Way-98029/home/22525259,January-30-2018,January-2018,98029,2013,403,412
2095 NE Nelson Ln,https://www.redfin.com/WA/Issaquah/2095-NE-Nelson-Ln-98029/home/12448501,January-30-2018,January-2018,98029,2007,361,376
23840 SE 45th (Lot 41) Ter,https://www.redfin.com/WA/Issaquah/23840-SE-45th-Ter-98029/home/106725487,January-30-2018,January-2018,98029,2017,303,308
24715 SE 45th Ct,https://www.redfin.com/WA/Issaquah/24715-SE-45th-Ct-98029/home/439806,January-31-2018,January-2018,98029,1988,427,461
24329 SE 127th St,https://www.redfin.com/WA/Issaquah/24329-SE-127th-St-98027/home/424515,January-31-2018,January-2018,98027,1989,277,310
4181 244th Pl SE,https://www.redfin.com/WA/Issaquah/4181-244th-Pl-SE-98029/home/439099,February-2-2018,February-2018,98029,1988,483,517
1771 Harrison Way NE,https://www.redfin.com/WA/Issaquah/1771-Harrison-Way-NE-98029/home/8188318,February-2-2018,February-2018,98029,2014,430,438
4314 242nd Pl SE,https://www.redfin.com/WA/Issaquah/4314-242nd-Pl-SE-98029/home/438859,February-5-2018,February-2018,98029,1985,473,510
5568 179th Ave SE,https://www.redfin.com/WA/Bellevue/5568-179th-Ave-SE-98006/home/418679,February-5-2018,February-2018,98006,1997,407,432
8855 Renton-Issaquah Rd SE,https://www.redfin.com/WA/Issaquah/8855-Renton-Issaquah-Rd-SE-98027/home/2893,February-5-2018,February-2018,98027,1968,368,422
2549 NW Stoney Creek Dr,https://www.redfin.com/WA/Issaquah/2549-NW-Stoney-Creek-Dr-98027/home/22717927,February-7-2018,February-2018,98027,2009,353,366
781 Lingering Pine Dr NW,https://www.redfin.com/WA/Issaquah/781-Lingering-Pine-Dr-NW-98027/home/12303076,February-9-2018,February-2018,98027,2007,237,252
24927 SE 43rd St,https://www.redfin.com/WA/Issaquah/24927-SE-43rd-St-98029/home/438142,February-14-2018,February-2018,98029,1996,428,454
1794 30th Ave NE,https://www.redfin.com/WA/Issaquah/1794-30th-Ave-NE-98029/home/465858,February-14-2018,February-2018,98029,2004,362,380
4556 240th (Lot 31) Pl SE,https://www.redfin.com/WA/Issaquah/4556-240th-Pl-SE-98029/home/106725541,February-15-2018,February-2018,98029,2017,304,309
325 Dorado Dr NW,https://www.redfin.com/WA/Issaquah/325-Dorado-Dr-NW-98027/home/421442,February-16-2018,February-2018,98027,1973,352,401
4715 240th Ave SE,https://www.redfin.com/WA/Issaquah/4715-240th-Ave-SE-98029/home/438893,February-16-2018,February-2018,98029,1988,431,465
4628 238th (Lot 9) Dr SE,https://www.redfin.com/WA/Issaquah/4628-238th-Dr-SE-98029/home/106725468,February-16-2018,February-2018,98029,2016,481,487
4939 229th Ave SE Lot 8,https://www.redfin.com/WA/Issaquah/4939-229th-Ave-SE-98029/unit-8/home/114015502,February-20-2018,February-2018,98029,2017,333,338
26715 SE 168th St,https://www.redfin.com/WA/Issaquah/26715-SE-168th-St-98027/home/424716,February-22-2018,February-2018,98027,1975,137,184
24130 SE 162nd St,https://www.redfin.com/WA/Issaquah/24130-SE-162nd-St-98027/home/423981,February-22-2018,February-2018,98027,1973,407,456
24305 SE 42nd Pl,https://www.redfin.com/WA/Issaquah/24305-SE-42nd-Pl-98029/home/439723,February-22-2018,February-2018,98029,1987,436,471
27106 SE 146th St,https://www.redfin.com/WA/Issaquah/27106-SE-146th-St-98027/home/424869,February-23-2018,February-2018,98027,1980,278,320
23958 SE 45th (Lot 33) Ter,https://www.redfin.com/WA/Issaquah/23958-SE-45th-Ter-98029/home/106725433,February-23-2018,February-2018,98029,2016,302,308
1257 Pine Crest Cir NE,https://www.redfin.com/WA/Issaquah/1257-Pine-Crest-Cir-NE-98029/home/55551264,February-23-2018,February-2018,98029,2015,472,479
4545 187th Pl SE,https://www.redfin.com/WA/Issaquah/4545-187th-Pl-SE-98027/home/326547,February-27-2018,February-2018,98027,1978,502,546
3422 239th Ave SE,https://www.redfin.com/WA/Issaquah/3422-239th-Ave-SE-98029/home/438443,February-28-2018,February-2018,98074,1980,349,391
1490 26th Ave NE,https://www.redfin.com/WA/Issaquah/1490-26th-Ave-NE-98029/home/8188507,February-28-2018,February-2018,98029,2008,398,412
1160 Wildwood Blvd SW,https://www.redfin.com/WA/Issaquah/1160-Wildwood-Blvd-SW-98027/home/420938,February-28-2018,February-2018,98027,1977,372,417
15941 252nd Ave SE,https://www.redfin.com/WA/Issaquah/15941-252nd-Ave-SE-98027/unit-X/home/424993,March-1-2018,March-2018,98027,1991,300,331
12002 210th Pl SE,https://www.redfin.com/WA/Issaquah/12002-210th-Pl-SE-98027/home/420053,March-2-2018,March-2018,98027,1968,226,280
585 Saddleback Loop Way NW,https://www.redfin.com/WA/Issaquah/585-Saddleback-Loop-Way-NW-98027/home/2080232,March-6-2018,March-2018,98027,2005,338,355
1730 26th Ave NE,https://www.redfin.com/WA/Issaquah/1730-26th-Ave-NE-98029/home/466845,March-6-2018,March-2018,98029,2003,384,403
14022 240th Ave SE,https://www.redfin.com/WA/Issaquah/14022-240th-Ave-SE-98027/home/424790,March-7-2018,March-2018,98027,1959,304,367
4218 258th Ave SE,https://www.redfin.com/WA/Issaquah/4218-258th-Ave-SE-98029/home/439243,March-8-2018,March-2018,98029,1993,404,433
14207 229th Dr SE,https://www.redfin.com/WA/Issaquah/14207-229th-Dr-SE-98027/home/422324,March-9-2018,March-2018,98027,1991,287,318
5742 179th Ave SE,https://www.redfin.com/WA/Bellevue/5742-179th-Ave-SE-98006/home/419199,March-9-2018,March-2018,98006,1997,407,432
4942 229th Ave SE Lot 12,https://www.redfin.com/WA/Issaquah/4942-229th-Ave-SE-98029/unit-12/home/114015821,March-12-2018,March-2018,98029,2017,322,327
22521 SE 47th Pl,https://www.redfin.com/WA/Sammamish/22521-SE-47th-Pl-98075/home/268568,March-12-2018,March-2018,98075,1990,336,368
24208 SE 39th St,https://www.redfin.com/WA/Issaquah/24208-SE-39th-St-98029/home/437176,March-15-2018,March-2018,98029,1988,474,508
4732 227th Pl SE,https://www.redfin.com/WA/Sammamish/4732-227th-Pl-SE-98075/home/266747,March-15-2018,March-2018,98075,1989,432,465
920 W Sunset Way,https://www.redfin.com/WA/Issaquah/920-W-Sunset-Way-98027/home/420152,March-15-2018,March-2018,98027,1969,349,402
22816 SE 141st Ct,https://www.redfin.com/WA/Issaquah/22816-SE-141st-Ct-98027/home/422329,March-15-2018,March-2018,98027,1987,328,363
26033 SE 38th St,https://www.redfin.com/WA/Issaquah/26033-SE-38th-St-98029/home/439043,March-15-2018,March-2018,98029,1989,293,326
3636 254th Ave SE,https://www.redfin.com/WA/Issaquah/3636-254th-Ave-SE-98029/home/437060,March-16-2018,March-2018,98029,1989,405,438
15650 Issaquah Hobart Rd SE,https://www.redfin.com/WA/Issaquah/15650-Issaquah-Hobart-Rd-SE-98027/home/424707,March-16-2018,March-2018,98027,1976,250,296
23814 SE 45th (Lot 44) Ter,https://www.redfin.com/WA/Issaquah/23814-SE-45th-Ter-98029/home/106725615,March-20-2018,March-2018,98029,2017,299,304
2399 NW Stoney Creek Dr,https://www.redfin.com/WA/Issaquah/2399-NW-Stoney-Creek-Dr-98027/home/22415739,March-20-2018,March-2018,98027,2011,356,367
605 Saddleback Loop Way NW,https://www.redfin.com/WA/Issaquah/605-Saddleback-Loop-Way-NW-98027/home/2083063,March-21-2018,March-2018,98027,2005,363,380
2404 NE Davis Loop,https://www.redfin.com/WA/Issaquah/2404-NE-Davis-Loop-98029/home/8188295,March-22-2018,March-2018,98029,2007,378,393
409 5th (Lot 39) Ave NE,https://www.redfin.com/WA/Issaquah/409-5th-Ave-NE-98027/home/143458413,March-22-2018,March-2018,98029,2018,444,448
4569 194th Ave SE,https://www.redfin.com/WA/Issaquah/4569-194th-Ave-SE-98027/home/326844,March-23-2018,March-2018,98027,1979,390,433
3633 246th Ave SE,https://www.redfin.com/WA/Issaquah/3633-246th-Ave-SE-98029/home/438775,March-23-2018,March-2018,98029,1988,353,387
3205 Sierra Ct SW,https://www.redfin.com/WA/Issaquah/3205-Sierra-Ct-SW-98027/home/421145,March-26-2018,March-2018,98027,1987,325,360
945 3rd Ct NE,https://www.redfin.com/WA/Issaquah/945-3rd-Ct-NE-98029/home/22440554,March-27-2018,March-2018,98029,2012,442,452
404 6th (Lot 44) Ln NE,https://www.redfin.com/WA/Issaquah/404-6th-Ln-NE-98029/home/143458419,March-27-2018,March-2018,98027,2018,401,405
1620 14th Pl NE,https://www.redfin.com/WA/Issaquah/1620-14th-Pl-NE-98029/home/44653900,March-27-2018,March-2018,98029,2013,489,498
25635 SE 41st St,https://www.redfin.com/WA/Issaquah/25635-SE-41st-St-98029/home/438438,March-27-2018,March-2018,98029,1993,475,504
3053 NE Mulberry St,https://www.redfin.com/WA/Issaquah/3053-NE-Mulberry-St-98029/home/467977,March-28-2018,March-2018,98029,2004,397,415
1030 NW Inneswood Dr,https://www.redfin.com/WA/Issaquah/1030-NW-Inneswood-Dr-98027/home/421102,March-28-2018,March-2018,98027,1984,502,540
24276 SE 147th Pl,https://www.redfin.com/WA/Issaquah/24276-SE-147th-Pl-98027/home/424765,March-29-2018,March-2018,98027,2003,393,412
13824 241st Pl SE,https://www.redfin.com/WA/Issaquah/13824-241st-Pl-SE-98027/home/424889,March-29-2018,March-2018,98027,1969,315,368
435 SW Forest Pl,https://www.redfin.com/WA/Issaquah/435-SW-Forest-Pl-98027/home/420444,March-29-2018,March-2018,98027,1967,402,457
515 Mt Logan Dr SW,https://www.redfin.com/WA/Issaquah/515-Mt-Logan-Dr-SW-98027/home/422082,March-30-2018,March-2018,98027,1963,318,377
165 2nd Pl NW,https://www.redfin.com/WA/Issaquah/165-2nd-Pl-NW-98027/home/421988,March-30-2018,March-2018,98027,1960,289,351
13902 240th Ave SE,https://www.redfin.com/WA/Issaquah/13902-240th-Ave-SE-98027/home/425321,March-30-2018,March-2018,98027,1978,276,320
26003 SE 38th St,https://www.redfin.com/WA/Issaquah/26003-SE-38th-St-98029/home/436732,March-30-2018,March-2018,98029,1989,361,394
24212 SE 39th St,https://www.redfin.com/WA/Issaquah/24212-SE-39th-St-98029/home/437177,March-30-2018,March-2018,98029,1988,562,596
19248 SE 49th St,https://www.redfin.com/WA/Issaquah/19248-SE-49th-St-98027/home/326255,March-30-2018,March-2018,98027,1981,502,543
2478 33rd Ave NE,https://www.redfin.com/WA/Issaquah/2478-33rd-Ave-NE-98029/home/2073402,March-30-2018,March-2018,98029,2005,391,408
295 NE Denny Way,https://www.redfin.com/WA/Issaquah/295-NE-Denny-Way-98029/home/22525249,April-3-2018,April-2018,98029,2013,425,434
3302 239th Ave SE,https://www.redfin.com/WA/Issaquah/3302-239th-Ave-SE-98029/home/439508,April-3-2018,April-2018,98029,1981,262,303
4880 229th Ave SE Lot 16,https://www.redfin.com/WA/Issaquah/4880-229th-Ave-SE-98029/unit-16/home/114015819,April-3-2018,April-2018,98029,2017,322,327
405 5th (Lot 40) Ave NE,https://www.redfin.com/WA/Issaquah/405-5th-Ave-NE-98029/home/143458414,April-4-2018,April-2018,98027,2018,450,454
25558 SE 40th Ct,https://www.redfin.com/WA/Issaquah/25558-SE-40th-Ct-98029/home/439348,April-4-2018,April-2018,98029,1991,453,484
405 6th (Lot 40) Ln NE,https://www.redfin.com/WA/Issaquah/405-6th-Ln-NE-98027/home/144897239,April-4-2018,April-2018,98027,2017,450,455
23929 SE 45th (Lot 21) Pl,https://www.redfin.com/WA/Issaquah/23929-SE-45th-Pl-98029/home/106725479,April-5-2018,April-2018,98029,2018,307,311
3169 NE HARRISON St,https://www.redfin.com/WA/Issaquah/3169-NE-Harrison-St-98029/home/2086358,April-5-2018,April-2018,98029,2007,391,406
332 NE Eagle Way,https://www.redfin.com/WA/Issaquah/332-NE-Eagle-Way-98029/home/22223767,April-5-2018,April-2018,98029,2012,411,421
25739 SE 40th St,https://www.redfin.com/WA/Issaquah/25739-SE-40th-St-98029/home/438389,April-6-2018,April-2018,98029,1991,397,428
