ADDRESS,URL,SOLD DATE,SOLD DATE MONTH,ZIP OR POSTAL CODE,YEAR BUILT,$/SQUARE FEET,$/SQUARE FEET Adjusted
16210 SE 24th St,https://www.redfin.com/WA/Bellevue/16210-SE-24th-St-98008/home/429285,July-24-2019,July-2019,98008,1909,431,544
5401 142nd Ave SE,https://www.redfin.com/WA/Bellevue/5401-142nd-Ave-SE-98006/home/237283,July-24-2019,July-2019,98006,1982,332,372
10425 NE 17th St,https://www.redfin.com/WA/Bellevue/10425-NE-17th-St-98004/home/505756,July-24-2019,July-2019,98004,1951,907,978
16754 SE 45th St,https://www.redfin.com/WA/Bellevue/16754-SE-45th-St-98006/home/236619,July-24-2019,July-2019,98006,1997,331,356
17745 SE 58th Pl,https://www.redfin.com/WA/Bellevue/17745-SE-58th-Pl-98006/home/419286,July-24-2019,July-2019,98006,1999,440,463
15125 SE 66th St,https://www.redfin.com/WA/Bellevue/15125-SE-66th-St-98006/home/236546,July-24-2019,July-2019,98006,1989,374,407
6 130th Ave SE,https://www.redfin.com/WA/Bellevue/6-130th-Ave-SE-98005/home/508544,July-25-2019,July-2019,98005,1966,331,387
2708 164th Ave NE,https://www.redfin.com/WA/Bellevue/2708-164th-Ave-NE-98008/home/432479,July-25-2019,July-2019,98008,1964,364,422
2247 172nd Ave NE,https://www.redfin.com/WA/Bellevue/2247-172nd-Ave-NE-98008/home/431484,July-25-2019,July-2019,98008,1965,325,382
12506 SE 4th Pl,https://www.redfin.com/WA/Bellevue/12506-SE-4th-Pl-98005/home/507630,July-25-2019,July-2019,98005,1969,580,633
13520 NE 29th Pl,https://www.redfin.com/WA/Bellevue/13520-NE-29th-Pl-98005/home/430251,July-25-2019,July-2019,98005,1973,338,387
1415 109th Ave SE,https://www.redfin.com/WA/Bellevue/1415-109th-Ave-SE-98004/home/511006,July-25-2019,July-2019,98004,2019,549,552
6009 148th Ct NE,https://www.redfin.com/WA/Redmond/6009-148th-Ct-NE-98052/home/514070,July-25-2019,July-2019,98052,1978,459,503
544 128th Ave SE,https://www.redfin.com/WA/Bellevue/544-128th-Ave-SE-98005/home/508850,July-25-2019,July-2019,98005,2019,622,625
11109 NE 38th Pl,https://www.redfin.com/WA/Bellevue/11109-NE-38th-Pl-98004/home/460718,July-26-2019,July-2019,98004,1980,462,504
500 176th Ln NE,https://www.redfin.com/WA/Bellevue/500-176th-Ln-NE-98008/home/504661,July-26-2019,July-2019,98008,1977,523,568
3816 130th Ave NE,https://www.redfin.com/WA/Bellevue/3816-130th-Ave-NE-98005/home/431078,July-26-2019,July-2019,98005,2006,511,527
3411 172nd Ave NE,https://www.redfin.com/WA/Bellevue/3411-172nd-Ave-NE-98008/home/432390,July-26-2019,July-2019,98008,1975,389,436
6611 118th Ave SE,https://www.redfin.com/WA/Bellevue/6611-118th-Ave-SE-98006/home/415987,July-26-2019,July-2019,98006,1977,357,402
1804 126th Ave SE,https://www.redfin.com/WA/Bellevue/1804-126th-Ave-SE-98005/home/508893,July-29-2019,July-2019,98005,1957,536,601
16234 SE 48th St,https://www.redfin.com/WA/Bellevue/16234-SE-48th-St-98006/home/238271,July-29-2019,July-2019,98006,1985,405,442
16741 SE 46th St,https://www.redfin.com/WA/BELLEVUE/16741-SE-46TH-ST-98006/home/236410,July-29-2019,July-2019,98006,1988,468,502
413 171st Pl NE,https://www.redfin.com/WA/Bellevue/413-171st-Pl-NE-98008/home/500159,July-30-2019,July-2019,98008,1962,444,504
15116 SE 42nd Pl,https://www.redfin.com/WA/Bellevue/15116-SE-42nd-Pl-98006/home/237389,July-30-2019,July-2019,98006,2019,500,503
1122 140th Ave SE,https://www.redfin.com/WA/Bellevue/1122-140th-Ave-SE-98007/home/425828,July-30-2019,July-2019,98005,2003,338,357
3570 126th Ave NE,https://www.redfin.com/WA/Bellevue/3570-126th-Ave-NE-98005/home/431240,July-30-2019,July-2019,98005,1984,436,474
4269 135th Pl SE,https://www.redfin.com/WA/Bellevue/4269-135th-Pl-SE-98006/home/234189,July-31-2019,July-2019,98006,1965,409,466
17225 NE 15th,https://www.redfin.com/WA/Bellevue/17225-NE-15th-Pl-98008/home/503944,July-31-2019,July-2019,98008,1967,451,506
12632 SE 68th Pl,https://www.redfin.com/WA/Bellevue/12632-SE-68th-Pl-98006/home/415110,July-31-2019,July-2019,98006,1974,316,364
11208 SE 64th St,https://www.redfin.com/WA/Bellevue/11208-SE-64th-St-98006/home/415612,July-31-2019,July-2019,98006,2001,302,323
3703 111th Ave NE,https://www.redfin.com/WA/Bellevue/3703-111th-Ave-NE-98004/home/460556,July-31-2019,July-2019,98004,1983,428,467
1918 168th Ave NE,https://www.redfin.com/WA/Bellevue/1918-168th-Ave-NE-98008/home/432026,July-31-2019,July-2019,98008,1964,408,466
5605 140th Pl SE,https://www.redfin.com/WA/Bellevue/5605-140th-Pl-SE-98006/home/237959,July-31-2019,July-2019,98006,1979,335,378
1429 108th Ave SE,https://www.redfin.com/WA/Bellevue/1429-108th-Ave-SE-98004/home/510669,July-31-2019,July-2019,98004,1951,433,504
16018 SE 5th St,https://www.redfin.com/WA/Bellevue/16018-SE-5th-St-98008/home/426453,August-1-2019,August-2019,98008,1958,434,498
10431 NE 28th Pl,https://www.redfin.com/WA/Bellevue/10431-NE-28th-Pl-98004/home/506724,August-1-2019,August-2019,98004,1954,851,919
17654 SE 45th Pl,https://www.redfin.com/WA/Bellevue/17654-SE-45th-Pl-98006/home/237937,August-1-2019,August-2019,98006,1985,373,410
16520 SE 56th Pl,https://www.redfin.com/WA/Bellevue/16520-SE-56th-Pl-98006/home/418197,August-1-2019,August-2019,98006,1996,317,343
12618 NE 6th St,https://www.redfin.com/WA/Bellevue/12618-NE-6th-St-98005/home/508874,August-1-2019,August-2019,98005,2017,479,484
820 132nd Ave NE,https://www.redfin.com/WA/Bellevue/820-132nd-Ave-NE-98005/home/507609,August-2-2019,August-2019,98005,1973,489,538
17224 NE 15th Pl,https://www.redfin.com/WA/Bellevue/17224-NE-15th-Pl-98008/home/503734,August-2-2019,August-2019,98008,1967,412,467
15503 SE 49th St,https://www.redfin.com/WA/Bellevue/15503-SE-49th-St-98006/home/239235,August-2-2019,August-2019,98006,1978,431,475
15643 SE 43rd St,https://www.redfin.com/WA/Bellevue/15643-SE-43rd-St-98006/home/236198,August-2-2019,August-2019,98006,1967,360,415
14211 SE 52nd Pl,https://www.redfin.com/WA/Bellevue/14211-SE-52nd-Pl-98006/home/236208,August-4-2019,August-2019,98006,1980,371,413
1101 107th Ave SE,https://www.redfin.com/WA/Bellevue/1101-107th-Ave-SE-98004/home/510477,August-6-2019,August-2019,98004,2019,699,702
15433 SE 8th St,https://www.redfin.com/WA/Bellevue/15433-SE-8th-St-98007/home/426854,August-6-2019,August-2019,98007,1956,339,405
4537 135th Ave SE,https://www.redfin.com/WA/Bellevue/4537-135th-Ave-SE-98006/home/237869,August-7-2019,August-2019,98006,1976,583,629
4535 160th Ave SE,https://www.redfin.com/WA/Bellevue/4535-160th-Ave-SE-98027/home/238797,August-7-2019,August-2019,98006,1999,457,480
4013 176th Ave SE,https://www.redfin.com/WA/Bellevue/4013-176th-Ave-SE-98008/home/326036,August-7-2019,August-2019,98008,1988,367,401
2319 166th Ave SE,https://www.redfin.com/WA/Bellevue/2319-166th-Ave-SE-98008/home/429294,August-8-2019,August-2019,98008,1974,415,463
2604 140th Ave NE,https://www.redfin.com/WA/Bellevue/2604-140th-Ave-NE-98005/home/431202,August-8-2019,August-2019,98005,2003,530,549
5549 174th Pl SE,https://www.redfin.com/WA/Bellevue/5549-174th-Pl-SE-98006/home/418750,August-8-2019,August-2019,98006,2000,236,258
1345 183rd Ave NE,https://www.redfin.com/WA/Bellevue/1345-183rd-Ave-NE-98008/home/504114,August-9-2019,August-2019,98008,2013,521,530
16003 SE 43rd St,https://www.redfin.com/WA/Bellevue/16003-SE-43rd-St-98006/home/22225736,August-9-2019,August-2019,98006,2017,457,462
140 156th Ave SE,https://www.redfin.com/WA/Bellevue/140-156th-Ave-SE-98007/home/427636,August-9-2019,August-2019,98007,1960,366,428
15031 NE 12th St,https://www.redfin.com/WA/Bellevue/15031-NE-12th-St-98007/home/500724,August-9-2019,August-2019,98007,1964,389,447
15939 SE 1st Ave,https://www.redfin.com/WA/Bellevue/15939-SE-1st-St-98008/home/426816,August-9-2019,August-2019,98008,1961,462,523
16056 NE 27th St,https://www.redfin.com/WA/Bellevue/16056-NE-27th-St-98008/home/433005,August-9-2019,August-2019,98008,1957,475,540
1840 100th Ave SE,https://www.redfin.com/WA/Bellevue/1840-100th-Ave-SE-98004/home/253897,August-9-2019,August-2019,98004,2017,441,446
14311 NE 16th Pl,https://www.redfin.com/WA/Bellevue/14311-NE-16th-Pl-98007/home/500726,August-9-2019,August-2019,98007,1961,500,561
3006 162nd Pl SE,https://www.redfin.com/WA/Bellevue/3006-162nd-Pl-SE-98008/home/428474,August-9-2019,August-2019,98008,1994,384,412
2630 131st Pl NE,https://www.redfin.com/WA/Bellevue/2630-131st-Pl-NE-98005/home/430335,August-9-2019,August-2019,98005,1975,526,573
15634 SE 54th St,https://www.redfin.com/WA/Bellevue/15634-SE-54th-St-98006/home/240945,August-9-2019,August-2019,98006,1986,386,422
2511 166th Ave SE,https://www.redfin.com/WA/Bellevue/2511-166th-Ave-SE-98008/home/428740,August-9-2019,August-2019,98008,1962,387,447
14108 SE 45th St,https://www.redfin.com/WA/Bellevue/14108-SE-45th-St-98006/home/240382,August-12-2019,August-2019,98006,1968,481,535
1912 164th Ave NE,https://www.redfin.com/WA/Bellevue/1912-164th-Ave-NE-98008/home/432801,August-12-2019,August-2019,98008,1965,415,472
4232 136th Pl SE,https://www.redfin.com/WA/Bellevue/4232-136th-Pl-SE-98006/home/235634,August-12-2019,August-2019,98006,1977,373,418
15936 NE 27th Pl,https://www.redfin.com/WA/Bellevue/15936-NE-27th-Pl-98008/home/431557,August-13-2019,August-2019,98008,1983,436,475
415 176th Ln NE,https://www.redfin.com/WA/Bellevue/415-176th-Ln-NE-98008/home/503432,August-13-2019,August-2019,98008,1978,349,393
5247 145th Pl SE,https://www.redfin.com/WA/Bellevue/5247-145th-Pl-SE-98006/home/236587,August-13-2019,August-2019,98006,2000,381,403
12979 SE 45th Ln,https://www.redfin.com/WA/Bellevue/12979-SE-45th-Ln-98006/home/161374225,August-14-2019,August-2019,98006,2019,479,482
1806 138th Pl SE,https://www.redfin.com/WA/Bellevue/1806-138th-Pl-SE-98005/home/508919,August-15-2019,August-2019,98005,1966,384,440
202 142nd Ave NE,https://www.redfin.com/WA/Bellevue/202-142nd-Ave-NE-98007/home/501430,August-15-2019,August-2019,98007,1979,349,392
13524 SE 50th Pl,https://www.redfin.com/WA/Bellevue/13524-SE-50th-Pl-98006/home/237258,August-15-2019,August-2019,98006,1984,234,272
16702 SE 11th St,https://www.redfin.com/WA/Bellevue/16702-SE-11th-St-98008/home/429027,August-15-2019,August-2019,98008,1957,387,452
17633 NE 8th Pl,https://www.redfin.com/WA/Bellevue/17633-NE-8th-Pl-98008/home/503334,August-15-2019,August-2019,98008,1967,386,441
17241 NE 15th Pl,https://www.redfin.com/WA/Bellevue/17241-NE-15th-Pl-98008/home/503946,August-15-2019,August-2019,98008,1967,435,490
16034 SE 9th St,https://www.redfin.com/WA/Bellevue/16034-SE-9th-St-98008/home/427069,August-16-2019,August-2019,98008,2019,516,519
1258 150th Ave SE,https://www.redfin.com/WA/Bellevue/1258-150th-Ave-SE-98007/home/427752,August-16-2019,August-2019,98007,1961,421,482
12106 SE 43rd St,https://www.redfin.com/WA/Bellevue/12106-SE-43rd-St-98006/home/233867,August-16-2019,August-2019,98006,1955,421,488
4242 SE Neweport Way,https://www.redfin.com/WA/Bellevue/4242-SE-Newport-Way-98006/home/237529,August-16-2019,August-2019,98006,1967,741,796
13850 NE 34th Pl,https://www.redfin.com/WA/Bellevue/13850-NE-34th-Pl-98005/home/430440,August-16-2019,August-2019,98005,1982,477,517
4735 136th Ave SE,https://www.redfin.com/WA/Bellevue/4735-136th-Ave-SE-98006/home/235650,August-16-2019,August-2019,98006,1974,501,549
2623 134th Ave NE,https://www.redfin.com/WA/Bellevue/2623-134th-Ave-NE-98005/home/430588,August-16-2019,August-2019,98005,1986,517,553
15530 SE 8th St,https://www.redfin.com/WA/Bellevue/15530-SE-8th-St-98007/home/425994,August-19-2019,August-2019,98007,1956,676,742
11871 SE 62nd St,https://www.redfin.com/WA/Bellevue/11871-SE-62nd-St-98006/home/414122,August-19-2019,August-2019,98006,1999,424,447
5164 Highland Dr,https://www.redfin.com/WA/Bellevue/5164-Highland-Dr-98006/home/240854,August-20-2019,August-2019,98006,1980,395,437
780 96th Ave SE,https://www.redfin.com/WA/Bellevue/780-96th-Ave-SE-98004/home/253340,August-20-2019,August-2019,98004,1968,536,590
16155 SE 16th St,https://www.redfin.com/WA/Bellevue/16155-SE-16th-St-98008/home/428082,August-20-2019,August-2019,98008,1983,581,620
14320 SE 38th St,https://www.redfin.com/WA/Bellevue/14320-SE-38th-St-98006/home/234708,August-20-2019,August-2019,98006,2019,465,468
2532 124th Pl NE,https://www.redfin.com/WA/Bellevue/2532-124th-Pl-NE-98005/home/508465,August-21-2019,August-2019,98005,1981,424,465
3110 107th Pl SE,https://www.redfin.com/WA/Bellevue/3110-107th-Pl-SE-98004/home/510552,August-21-2019,August-2019,98004,2007,480,495
1215 180th Pl NE,https://www.redfin.com/WA/Bellevue/1215-180th-Pl-NE-98008/home/504520,August-21-2019,August-2019,98008,1966,327,383
13021 NE 32nd Pl,https://www.redfin.com/WA/Bellevue/13021-NE-32nd-Pl-98005/home/431024,August-21-2019,August-2019,98005,1974,449,497
3211 134th Ave NE,https://www.redfin.com/WA/Bellevue/3211-134th-Ave-NE-98005/home/431273,August-21-2019,August-2019,98005,1973,344,393
4505 144th Ave SE,https://www.redfin.com/WA/Bellevue/4505-144th-Ave-SE-98006/home/240387,August-21-2019,August-2019,98006,1973,409,458
3156 108th Ave SE,https://www.redfin.com/WA/Bellevue/3156-108th-Ave-SE-98004/home/510117,August-21-2019,August-2019,98004,1950,514,586
2005 102nd Ave SE,https://www.redfin.com/WA/Bellevue/2005-102nd-Ave-SE-98004/home/253605,August-22-2019,August-2019,98004,1951,497,568
5525 Highland Dr,https://www.redfin.com/WA/Bellevue/5525-Highland-Dr-98006/home/235197,August-22-2019,August-2019,98006,1979,345,388
1673 185th Ave NE,https://www.redfin.com/WA/Bellevue/1673-185th-Ave-NE-98008/home/505506,August-22-2019,August-2019,98008,1975,541,588
15215 SE 18th St,https://www.redfin.com/WA/Bellevue/15215-SE-18th-St-98007/home/426365,August-22-2019,August-2019,98007,1956,478,544
12072 SE 41st St,https://www.redfin.com/WA/Bellevue/12072-SE-41st-St-98006/home/234672,August-23-2019,August-2019,98006,2001,516,537
2512 161st Ave SE,https://www.redfin.com/WA/Bellevue/2512-161st-Ave-SE-98008/home/429533,August-23-2019,August-2019,98008,1967,529,584
16033 SE 4th St,https://www.redfin.com/WA/Bellevue/16033-SE-4th-St-98008/home/426993,August-23-2019,August-2019,98008,1958,569,633
6511 155th Ave SE,https://www.redfin.com/WA/Bellevue/6511-155th-Ave-SE-98006/home/239046,August-23-2019,August-2019,98006,2001,273,294
2515 122nd Ave SE,https://www.redfin.com/WA/Bellevue/2515-122nd-Ave-SE-98005/home/508388,August-26-2019,August-2019,98005,1950,417,489
3102 168 Pl SE,https://www.redfin.com/WA/Bellevue/3102-168th-Pl-SE-98008/home/22421493,August-26-2019,August-2019,98008,2019,652,655
6512 121st Ave SE,https://www.redfin.com/WA/Bellevue/6512-121st-Ave-SE-98006/home/418038,August-26-2019,August-2019,98006,1953,200,269
14820 NE 12th St,https://www.redfin.com/WA/Bellevue/14820-NE-12th-St-98007/home/501415,August-26-2019,August-2019,98007,1966,369,425
5203 139th Ave SE,https://www.redfin.com/WA/Bellevue/5203-139th-Ave-SE-98006/home/238633,August-27-2019,August-2019,98006,1980,367,409
1512 167th Ave SE,https://www.redfin.com/WA/Bellevue/1512-167th-Ave-SE-98008/home/429487,August-27-2019,August-2019,98008,1959,322,385
12533 SE 51st St,https://www.redfin.com/WA/Bellevue/12533-SE-51st-St-98006/home/416112,August-27-2019,August-2019,98006,1964,451,509
15827 SE 49th St,https://www.redfin.com/WA/Bellevue/15827-SE-49th-St-98006/home/236325,August-28-2019,August-2019,98006,1978,404,448
4972 SE 120th Ave,https://www.redfin.com/WA/Bellevue/4972-120th-Ave-SE-98006/home/417858,August-28-2019,August-2019,98006,1972,403,453
17041 NE 28th Pl,https://www.redfin.com/WA/Bellevue/17041-NE-28th-Pl-98008/home/432193,August-28-2019,August-2019,98008,1977,452,497
4644 121st Ave SE,https://www.redfin.com/WA/Bellevue/4644-121st-Ave-SE-98006/home/414168,August-29-2019,August-2019,98006,1974,323,371
13846 SE 62nd St,https://www.redfin.com/WA/Bellevue/13846-SE-62nd-St-98006/home/236466,August-29-2019,August-2019,98006,1987,409,444
1808 163rd Ave NE,https://www.redfin.com/WA/Bellevue/1808-163rd-Ave-NE-98008/home/432460,August-29-2019,August-2019,98008,1966,406,462
3270 163rd Pl SE,https://www.redfin.com/WA/Bellevue/3270-163rd-Pl-SE-98008/home/428306,August-29-2019,August-2019,98008,1989,441,474
1919 Killarney Way,https://www.redfin.com/WA/Bellevue/1919-Killarney-Way-98004/home/253484,August-29-2019,August-2019,98004,1963,736,795
4651 151st Ct SE,https://www.redfin.com/WA/Bellevue/4651-151st-Ct-SE-98006/home/239482,August-30-2019,August-2019,98006,1972,412,462
17640 SE Cougar Mountain Dr,https://www.redfin.com/WA/Issaquah/17640-SE-Cougar-Mountain-Dr-98027/home/419343,August-30-2019,August-2019,98027,1958,316,380
3220 162nd Pl SE,https://www.redfin.com/WA/Bellevue/3220-162nd-Pl-SE-98008/home/428076,August-30-2019,August-2019,98008,1979,421,464
16740 SE 45th St,https://www.redfin.com/WA/Bellevue/16740-SE-45th-St-98006/home/236301,August-30-2019,August-2019,98006,1962,358,418
6205 120th Ave SE,https://www.redfin.com/WA/Bellevue/6205-120th-Ave-SE-98006/home/413321,August-30-2019,August-2019,98006,1938,474,558
1439 105th Ave SE,https://www.redfin.com/WA/Bellevue/1439-105th-Ave-SE-98004/home/510897,August-30-2019,August-2019,98004,2016,569,575
11728 SE 60th Pl,https://www.redfin.com/WA/Bellevue/11728-SE-60th-Pl-98006/home/415324,August-30-2019,August-2019,98006,1990,375,407
2060 166th Ave SE,https://www.redfin.com/WA/Bellevue/2060-166th-Ave-SE-98008/home/428908,August-30-2019,August-2019,98008,1967,405,460
3595 169th Ave NE,https://www.redfin.com/WA/Bellevue/3595-169th-Ave-NE-98008/home/431697,August-30-2019,August-2019,98008,1987,369,404
4675 172nd Pl SE,https://www.redfin.com/WA/Bellevue/4675-172nd-Pl-SE-98006/home/239491,August-30-2019,August-2019,98006,1987,441,476
4526 174th Ave SE,https://www.redfin.com/WA/Bellevue/4526-174th-Ave-SE-98006/home/238226,August-30-2019,August-2019,98006,1987,403,438
4160 150th Ave SE,https://www.redfin.com/WA/Bellevue/4160-150th-Ave-SE-98006/home/233768,August-30-2019,August-2019,98006,1954,140,208
12106 SE 60th Pl,https://www.redfin.com/WA/Bellevue/12106-SE-60th-Pl-98006/home/413069,August-30-2019,August-2019,98006,1963,249,308
1714 147th Ave SE,https://www.redfin.com/WA/Bellevue/1714-147th-Ave-SE-98007/home/426350,August-30-2019,August-2019,98007,1961,348,409
33 151st Pl SE,https://www.redfin.com/WA/Bellevue/33-151st-Pl-SE-98007/home/426196,August-30-2019,August-2019,98007,1966,470,526
4011 140th Ave SE,https://www.redfin.com/WA/Bellevue/4011-140th-Ave-SE-98006/home/234391,August-30-2019,August-2019,98006,1955,492,559
17109 SE 47th St,https://www.redfin.com/WA/Bellevue/17109-SE-47th-St-98006/home/239086,September-3-2019,September-2019,98006,1987,441,476
6519 155th Ave SE,https://www.redfin.com/WA/Bellevue/6519-155th-Ave-SE-98006/home/239274,September-3-2019,September-2019,98006,2001,296,317
14205 SE 49th Pl,https://www.redfin.com/WA/Bellevue/14205-SE-49th-Pl-98006/home/238286,September-3-2019,September-2019,98006,1979,419,462
2651 168th Pl NE,https://www.redfin.com/WA/Bellevue/2651-168th-Pl-NE-98008/home/433160,September-3-2019,September-2019,98008,1967,413,468
12155 NE 26th Pl,https://www.redfin.com/WA/Bellevue/12155-NE-26th-Pl-98005/home/430105,September-3-2019,September-2019,98005,1974,517,565
10410 NE 28th Pl,https://www.redfin.com/WA/Bellevue/10410-NE-28th-Pl-98004/home/506475,September-4-2019,September-2019,98004,2019,683,686
13915 SE 61st Pl,https://www.redfin.com/WA/Bellevue/13915-SE-61st-Pl-98006/home/235207,September-4-2019,September-2019,98006,1987,336,371
2104 144th Ave SE,https://www.redfin.com/WA/Bellevue/2104-144th-Ave-SE-98007/home/509552,September-4-2019,September-2019,98007,1978,381,425
10616 NE 14th St,https://www.redfin.com/WA/Bellevue/10616-NE-14th-St-98004/home/505815,September-5-2019,September-2019,98004,1953,1135,1204
4524 147th Ave SE,https://www.redfin.com/WA/Bellevue/4524-147th-Ave-SE-98006/home/240701,September-5-2019,September-2019,98006,1967,523,578
1205 158th Ave SE,https://www.redfin.com/WA/Bellevue/1205-158th-Ave-SE-98008/home/426611,September-6-2019,September-2019,98008,1956,392,458
3715 134 Ave SE,https://www.redfin.com/WA/Bellevue/3715-134th-Ave-SE-98006/home/22424853,September-6-2019,September-2019,98006,2019,409,412
854 170th Pl NE,https://www.redfin.com/WA/Bellevue/854-170th-Pl-NE-98008/home/500412,September-6-2019,September-2019,98008,1962,423,483
13400 SE 43rd St,https://www.redfin.com/WA/Bellevue/13400-SE-43rd-St-98006/home/238494,September-6-2019,September-2019,98006,1961,386,447
15618 Main St,https://www.redfin.com/WA/Bellevue/15618-Main-St-98008/home/501582,September-6-2019,September-2019,98008,1959,390,453
16590 SE 61st Pl,https://www.redfin.com/WA/Bellevue/16590-SE-61st-Pl-98006/home/40089392,September-6-2019,September-2019,98006,2012,411,421
13615 Somerset Ln SE,https://www.redfin.com/WA/Bellevue/13615-Somerset-Ln-SE-98006/home/236131,September-6-2019,September-2019,98006,1961,459,520
17473 SE Cougar Mountain Dr,https://www.redfin.com/WA/Bellevue/17473-SE-Cougar-Mountain-Dr-98006/home/12315145,September-6-2019,September-2019,98006,2007,292,307
608 140th Ave NE,https://www.redfin.com/WA/Bellevue/608-140th-Ave-NE-98005/home/175949136,September-6-2019,September-2019,98005,1954,516,584
16609 SE 43rd St,https://www.redfin.com/WA/Bellevue/16609-SE-43rd-St-98006/home/235591,September-6-2019,September-2019,98006,1954,421,489
1231 151st Ave SE,https://www.redfin.com/WA/Bellevue/1231-151st-Ave-SE-98007/home/425504,September-6-2019,September-2019,98007,1962,326,386
2365 132nd Ave SE,https://www.redfin.com/WA/Bellevue/2365-132nd-Ave-SE-98005/home/509106,September-9-2019,September-2019,98005,1999,425,448
16812 SE 28th St,https://www.redfin.com/WA/Bellevue/16812-SE-28th-St-98008/home/429755,September-9-2019,September-2019,98008,1962,333,393
17797 SE 58th Pl,https://www.redfin.com/WA/Bellevue/17797-SE-58th-Pl-98006/home/418962,September-9-2019,September-2019,98006,1996,365,391
2830 107th Ave NE,https://www.redfin.com/WA/Bellevue/2830-107th-Ave-NE-98004/home/505992,September-9-2019,September-2019,98004,1954,496,564
15653 SE 9th St,https://www.redfin.com/WA/Bellevue/15653-SE-9th-St-98008/home/427356,September-10-2019,September-2019,98008,1956,580,646
16345 SE 40th St,https://www.redfin.com/WA/Bellevue/16345-SE-40th-St-98006/home/233712,September-10-2019,September-2019,98006,2003,372,391
4509 150th Ave SE,https://www.redfin.com/WA/Bellevue/4509-150th-Ave-SE-98006/home/239772,September-11-2019,September-2019,98006,1955,436,503
16727 SE 21st Pl,https://www.redfin.com/WA/Bellevue/16727-SE-21st-Pl-98008/home/428685,September-11-2019,September-2019,98008,2016,392,398
14219 SE 63rd St,https://www.redfin.com/WA/Bellevue/14219-SE-63rd-St-98006/home/240698,September-11-2019,September-2019,98006,1989,372,405
4727 155th Pl SE,https://www.redfin.com/WA/Bellevue/4727-155th-Pl-SE-98006/home/236659,September-12-2019,September-2019,98006,1979,426,469
16105 SE 42nd St,https://www.redfin.com/WA/Bellevue/16105-SE-42nd-St-98006/home/235118,September-12-2019,September-2019,98006,1960,347,409
1424 179th Pl NE,https://www.redfin.com/WA/Bellevue/1424-179th-Pl-NE-98008/home/502056,September-12-2019,September-2019,98008,1967,527,582
15734 SE 45th Ct,https://www.redfin.com/WA/Bellevue/15734-SE-45th-Ct-98006/home/239458,September-12-2019,September-2019,98006,1977,415,460
10416 NE 28th Pl,https://www.redfin.com/WA/Bellevue/10416-NE-28th-Pl-98004/home/22423779,September-12-2019,September-2019,98004,2019,675,678
10617 NE 16th St,https://www.redfin.com/WA/Bellevue/10617-NE-16th-St-98004/home/506186,September-12-2019,September-2019,98004,1958,679,743
516 131st Ave NE,https://www.redfin.com/WA/Bellevue/516-131st-Ave-NE-98005/home/508878,September-13-2019,September-2019,98005,1960,333,395
233 140th Ave NE,https://www.redfin.com/WA/Bellevue/13986-NE-3rd-St-98005/home/507997,September-13-2019,September-2019,98005,1956,420,486
13609 SE 58th Pl,https://www.redfin.com/WA/Bellevue/13609-SE-58th-Pl-98006/home/235758,September-13-2019,September-2019,98006,1979,377,420
929 167th Ave NE,https://www.redfin.com/WA/Bellevue/929-167th-Ave-NE-98008/home/501829,September-16-2019,September-2019,98008,1959,514,577
5208 119th Ave SE,https://www.redfin.com/WA/Bellevue/5208-119th-Ave-SE-98006/home/414069,September-16-2019,September-2019,98006,1960,326,388
5356 153rd Ave SE,https://www.redfin.com/WA/Bellevue/5356-153rd-Ave-SE-98006/home/239579,September-16-2019,September-2019,98006,1969,420,473
15667 SE 24th St,https://www.redfin.com/WA/Bellevue/15667-SE-24th-St-98008/home/428402,September-16-2019,September-2019,98008,1965,660,717
5002 122nd Ave SE,https://www.redfin.com/WA/Bellevue/5002-122nd-Ave-SE-98006/home/413328,September-16-2019,September-2019,98006,1973,342,391
14419 SE 14th St,https://www.redfin.com/WA/Bellevue/14419-SE-14th-St-98007/home/425542,September-17-2019,September-2019,98007,1955,545,612
1307 144th Ave NE,https://www.redfin.com/WA/Bellevue/1307-144th-Ave-NE-98007/home/501037,September-18-2019,September-2019,98006,1977,361,406
126 153rd Pl SE,https://www.redfin.com/WA/Bellevue/126-153rd-Pl-SE-98007/home/426692,September-18-2019,September-2019,98007,1962,575,635
6142 147 Pl NE,https://www.redfin.com/WA/Redmond/6142-147th-Pl-NE-98052/home/515713,September-18-2019,September-2019,98052,1986,547,583
5581 166th Pl SE,https://www.redfin.com/WA/Bellevue/5581-166th-Pl-SE-98006/home/419556,September-18-2019,September-2019,98006,1994,356,384
15247 NE 6th St,https://www.redfin.com/WA/Bellevue/15247-NE-6th-St-98007/home/501795,September-18-2019,September-2019,98007,1985,409,446
12704 SE 65th St,https://www.redfin.com/WA/Bellevue/12704-SE-65th-St-98006/home/416565,September-18-2019,September-2019,98006,1971,388,439
17102 SE 29th Pl,https://www.redfin.com/WA/Bellevue/17102-SE-29th-Pl-98008/home/428191,September-19-2019,September-2019,98008,1994,377,405
1814 184th Ave NE,https://www.redfin.com/WA/Bellevue/1814-184th-Ave-NE-98008/home/502546,September-19-2019,September-2019,98008,1971,482,533
10602 SE 4th St,https://www.redfin.com/WA/Bellevue/10602-SE-4th-St-98004/home/510042,September-19-2019,September-2019,98004,1951,806,877
236 153rd Pl SE,https://www.redfin.com/WA/Bellevue/236-153rd-Pl-SE-98007/home/427644,September-20-2019,September-2019,98007,1962,351,411
